2038	0.0	a	Femme mariée  florence   prenom femme
2039	0.0	a	Femme mariée  catherine sa femme   prenom femme
2040	1.0	a	Veuf antoine  rentier  prenom homme
2041	0.0	a	Fille marie sa fille  tailleuse  prenom femme
2042	1.0	a	Garçon  jean leur fils   prenom homme
2043	0.0	a	Fille jeanne servante   prenom femme
2044	0.0	a	Femme mariée elisabeth sa femme   prenom femme
2045	1.0	a	Garçon charles fils du précédent  Maçon  prenom homme
2046	0.0	a	Fille maria leur fille  vivant du travail de son mari  prenom femme
2047	1.0	a	Garçon joseph  bouvier  prenom homme
2048	0.0	a	Femme mariée marie sa femme   prenom femme
2049	0.0	a	Fille anne  s.p  prenom femme
2050	0.0	a	Femme mariée  rose sa femme   prenom femme
2051	1.0	a	Garçon  léonard son fils   prenom homme
2052	0.0	a	Fille henriette   prenom femme
2053	0.0	a	Veuve  marie leu mère et belle mère   prenom femme
2054	1.0	a	Garçon yves son fils   prenom homme
2055	1.0	a	Homme marié antoine  vitrier ambulant  prenom homme
2056	0.0	a	Fille marie fille   prenom femme
2057	0.0	a	Femme mariée  marie sa femme   prenom femme
2058	1.0	a	Homme marié jean  coquetier  prenom homme
2059	0.0	a	Fille marie leur fille   prenom femme
2060	1.0	a	Homme marié barthelemy chef du ménage  cultivateur  prenom homme
2061	1.0	a	Homme marié jean  charpentier  prenom homme
2062	1.0	a	Garçon gervais leur fils aîné   prenom homme
2063	0.0	a	Fille renée domestique   prenom femme
2064	0.0	a	Femme mariée  jeanne sa femme   prenom femme
2065	0.0	a	Femme mariée jeanne sa femme   prenom femme
2066	0.0	a	Femme mariée julienne sa femme   prenom femme
2067	1.0	a	Homme marié pierre chef de ménage   prenom homme
2068	1.0	a	Garçon alexandre leur fils   prenom homme
2069	1.0	a	Homme marié jean chef  cul teur  prenom homme
2070	1.0	a	Homme marié hippolyte  charpentier  prenom homme
2071	0.0	a	Fille marie  religieuse  prenom femme
2072	1.0	a	Garçon  jicou   
2073	0.0	a	Veuve catherine chef de ménage  manœuvrière  prenom femme
2074	1.0	a	Homme marié louis chef  cult eur  prenom homme
2075	0.0	a	Veuve louise sa mère   prenom femme
2076	1.0	a	Homme marié vital  cultivateur  prenom homme
2077	0.0	a	Fille marie leur fille   prenom femme
2078	0.0	a	Fille  adélaide  cultivateur  prenom femme
2079	1.0	a	Homme marié pierre  jardinier  prenom homme
2080	0.0	a	Femme mariée rose sa femme   prenom femme
2081	0.0	a	Fille marie   prenom femme
2082	1.0	a	Homme marié charles  cultivateur  prenom homme
2083	0.0	a	Femme mariée   sa femme   
2084	1.0	a	Garçon charles fils de la fe Gouvard   prenom homme
2085	1.0	a	Homme marié pierre  propriétaire  prenom homme
2086	0.0	a	Fille catherine   prenom femme
2087	0.0	a	Femme mariée marie sa femme  tailleur d'habit  prenom femme
2088	0.0	a	Femme mariée marie sa femme   prenom femme
2089	1.0	a	Garçon  augustin  bouvier  prenom homme
2090	1.0	a	Homme marié  ernest chef de ménage  propriétaire  prenom homme
2091	1.0	a	Homme marié    avocat  
2092	0.0	a	Femme mariée alexandrine sa femme   prenom femme
2093	1.0	a	Garçon  henri   prenom homme
2094	0.0	a	Fille marie leur fille   prenom femme
2095	1.0	a	Garçon  augustin fils   prenom homme
2096	1.0	a	Garçon jean   prenom homme
2097	1.0	a	Homme marié pierre  Cultivateur  prenom homme
2098	1.0	a	Homme marié  jean chef de ménage  propriétaire cultivateur  prenom homme
2099	0.0	a	Fille  eugénie   prenom femme
2100	0.0	a	Fille  jeanne leur fille   prenom femme
2101	0.0	a	Femme mariée louise  pre  prenom femme
2102	0.0	a	Femme mariée  eugénie femme du chef précédent   prenom femme
2103	1.0	a	Homme marié joseph Dufant  domestique  prenom homme
2104	0.0	a	Femme mariée  marie sa femme   prenom femme
2105	1.0	a	Homme marié jean domestique  domestique  prenom homme
2106	1.0	a	Garçon guillaume   prenom homme
2107	1.0	a	Homme marié pierre   prenom homme
2108	0.0	a	Fille virginie   prenom femme
2109	0.0	a	Femme mariée marie sa femme   prenom femme
2110	1.0	a	Homme marié joseph chef de ménage  cultivateur  prenom homme
2111	0.0	a	Fille  madeleine  servante  prenom femme
2112	0.0	a	Fille jeanne  domestique  prenom femme
2113	1.0	a	Garçon jean son fils   prenom homme
2114	1.0	a	Garçon auguste  pre  prenom homme
2115	1.0	a	Homme marié frédéric  Domestique  prenom homme
2116	1.0	a	Garçon joseph   prenom homme
2117	0.0	a	Fille hermance fille   prenom femme
2118	0.0	a	Fille jeanne   prenom femme
2119	1.0	a	Homme marié antoine  cultivateur  prenom homme
2120	0.0	a	Veuve françoise chef de ménage  cultivateur  prenom femme
2121	0.0	a	Femme mariée geneviève  chaufournier  prenom femme
2122	1.0	a	Garçon  marc fils   prenom homme
2123	1.0	a	Veuf jean  cul r  prenom homme
2124	1.0	a	Homme marié michel chef de ménage  journalier  prenom homme
2125	1.0	a	Homme marié  jean  Colon métayer  prenom homme
2126	1.0	a	Garçon eugene leur fils ainé   prenom homme
2127	1.0	a	Garçon hervé  Domestique  prenom homme
2128	1.0	a	Garçon françois  journalière  prenom homme
2129	0.0	a	Fille henriette leur fille   prenom femme
2130	0.0	a	Fille marie leur autre fille   prenom femme
2131	0.0	a	Fille julie leur fille   prenom femme
2132	1.0	a	Homme marié françois  prop re vign on  prenom homme
2133	0.0	a	Fille antoinette sa fille   prenom femme
2134	0.0	a	Fille magdelaine tante du chef de ménage   prenom femme
2135	1.0	a	Garçon paul leur fils   prenom homme
2136	1.0	a	Homme marié  ernest chef de ménage  lamineur  prenom homme
2137	0.0	a	Femme mariée louise   prenom femme
2138	1.0	a	Garçon pierre leur fils   prenom homme
2139	1.0	a	Homme marié  michel  agent doyen en chef  prenom homme
2140	1.0	a	Garçon hippolyte son fils   prenom homme
2141	0.0	a	Femme mariée  marie sa femme  vivant du travail de son mari  prenom femme
2142	0.0	a	Fille augustine leur fille   prenom femme
2143	1.0	a	Homme marié  jean chef de ménage  menuisier  prenom homme
2144	0.0	a	Fille  rosalie  Domestique  prenom femme
2145	1.0	a	Garçon  françois enfant   prenom homme
2146	1.0	a	Veuf michel  p re cult  prenom homme
2147	0.0	a	Femme mariée  antoinette sa femme   prenom femme
2148	0.0	a	Femme mariée virginie sa fe   prenom femme
2149	0.0	a	Femme mariée  marie sa femme   prenom femme
2150	1.0	a	Garçon jean  domestique  prenom homme
2151	0.0	a	Fille marie fille  sans profession  prenom femme
2152	0.0	a	Femme mariée  sylvie sa femme   prenom femme
2153	0.0	a	Fille félicité sa fille  ouvr tailleuse  prenom femme
2154	1.0	a	Garçon féréol son fils  cult r  prenom homme
2155	0.0	a	Femme mariée catherine sa femme   prenom femme
2156	1.0	a	Veuf augustine  propriétaire  prenom femme
2157	0.0	a	Fille marie leur fille   prenom femme
2158	0.0	a	Fille  marie   prenom femme
2159	0.0	a	Fille elizabeth leur fille   prenom femme
2160	1.0	a	Garçon  aimé leur fils   prenom homme
2161	0.0	a	Femme mariée jeanne sa femme   prenom femme
2162	1.0	a	Homme marié jean chef de ménage  charpentier  prenom homme
2163	1.0	a	Garçon michel  domestique  prenom homme
2164	1.0	a	Homme marié andré chef de ménage  fermier cultivateur  prenom homme
2165	0.0	a	Femme mariée jeanne sa femme   prenom femme
2166	1.0	a	Homme marié louise chef de ménage  épicier  prenom femme
2167	0.0	a	Fille  marguerite  propriétaire  prenom femme
2168	1.0	a	Garçon sicaire leur fils   prenom homme
2169	0.0	a	Fille  marie leur fille   prenom femme
2170	0.0	a	Fille marie domestique   prenom femme
2171	1.0	a	Garçon sébastien leur fils  cultivateur  prenom homme
2172	0.0	a	Fille marie  s.p  prenom femme
2173	1.0	a	Homme marié  nicolas chef de ménage  employé  prenom homme
2174	0.0	a	Femme mariée marguerite sa femme   prenom femme
2175	0.0	a	Femme mariée joséphine sa femme   prenom femme
2176	1.0	a	Garçon jean son frère 2ème   prenom homme
2177	1.0	a	Garçon pierre son fils   prenom homme
2178	0.0	a	Fille marie leur fille   prenom femme
2179	0.0	a	Femme mariée aimée sa femme   prenom femme
2180	0.0	a	Femme mariée anne sa belle fille   prenom femme
2181	1.0	a	Garçon pierre  journalier  prenom homme
2182	1.0	a	Homme marié jean  fermier  prenom homme
2183	0.0	a	Fille marguerite leur fille   prenom femme
2184	0.0	a	Femme mariée françoise sa femme   prenom femme
2185	1.0	a	Homme marié  pierre  cultivateur  prenom homme
2186	0.0	a	Fille sophie leur fille   prenom femme
2187	1.0	a	Homme marié antoine  cultv  prenom homme
2188	0.0	a	Fille marie sa fille   prenom femme
2189	0.0	a	Fille anne  domestique  prenom femme
2190	0.0	a	Femme mariée marie sa femme  journalière  prenom femme
2191	1.0	a	Garçon  pierre fils  ouvrier charpentier  prenom homme
2192	1.0	a	Garçon prosper leur fils   prenom homme
2193	1.0	a	Veuf barthélémy  prop re  prenom homme
2194	1.0	a	Garçon jacques leur fils   prenom homme
2195	1.0	a	Garçon aldric leur fils  cultivateur  prenom homme
2196	1.0	a	Homme marié joseph  cultivateur  prenom homme
2197	1.0	a	Garçon louis son fils   prenom homme
2198	0.0	a	Fille  sophie leur fille   prenom femme
2199	0.0	a	Femme mariée marie sa femme   prenom femme
2200	1.0	a	Homme marié pierre  cabaretier  prenom homme
2201	0.0	a	Fille marie sa fille   prenom femme
2202	0.0	a	Fille  sa fille   
2203	1.0	a	Homme marié  pierre  cult  prenom homme
2204	1.0	a	Homme marié claude  meunier  prenom homme
2205	0.0	a	Fille marie fille de françois   prenom femme
2206	1.0	a	Homme marié guillaume  cultivateur  prenom homme
2207	0.0	a	Fille marie fille   prenom femme
2208	0.0	a	Fille  henriette fille  recourante  prenom femme
2209	1.0	a	Garçon jean leur berger   prenom homme
2210	1.0	a	Garçon victor leur fils  même profession  prenom homme
2211	0.0	a	Femme mariée marie femme du précédent   prenom femme
2212	1.0	a	Garçon  françois son petit fils   prenom homme
2213	1.0	a	Homme marié  joseph Chef de ménage  Journalier  prenom homme
2214	0.0	a	Fille marie sœur de Benoit   prenom femme
2215	1.0	a	Homme marié ambroise  journalier  prenom homme
2216	0.0	a	Femme mariée marie sa femme   prenom femme
2217	0.0	a	Femme mariée  aiéme femme de ce dernier   
2218	1.0	a	Garçon  jean Domestique   prenom homme
2219	1.0	a	Garçon gabriel  domestique  prenom homme
2220	0.0	a	Femme mariée louise sa femme   prenom femme
2221	1.0	a	Homme marié alain  cult r  prenom homme
2222	0.0	a	Fille  marie leur fille   prenom femme
2223	0.0	a	Femme mariée  françoise sa femme   prenom femme
2224	0.0	a	Femme mariée agathe sa femme   prenom femme
2225	1.0	a	Garçon  jacques domestique   prenom homme
2226	1.0	a	Homme marié louis  aubergiste  prenom homme
2227	0.0	a	Femme mariée  jeanne sa femme   prenom femme
2228	1.0	a	Homme marié  jean leur fils   prenom homme
2229	1.0	a	Garçon  victor   prenom homme
2230	1.0	a	Homme marié jean chef de ménage  cultivr  prenom homme
2231	1.0	a	Veuf amédé  Mt de peau  prenom homme
2232	1.0	a	Garçon  ramas leur fils   
2233	1.0	a	Veuf  jean chef  cul.  prenom homme
2234	1.0	a	Garçon pierre domestique   prenom homme
2235	0.0	a	Veuve anne   prenom femme
2236	0.0	a	Fille  jilberte  propriétaire cultiv  
2237	1.0	a	Garçon pierre  s. profession  prenom homme
2238	0.0	a	Fille marie servante   prenom femme
2239	1.0	a	Homme marié etienne  journalier  prenom homme
2240	0.0	a	Fille léonie leur fille   prenom femme
2241	1.0	a	Garçon ferdinand son fils   prenom homme
2242	1.0	a	Garçon  gervais son fils   prenom homme
2243	0.0	a	Fille  henriette servante   prenom femme
2244	0.0	a	Femme mariée  sa femme   
2245	0.0	a	Fille  marie  Cuisinière  prenom femme
2246	0.0	a	Femme mariée clodine sa femme   prenom femme
2247	0.0	a	Fille marie   prenom femme
2248	0.0	a	Femme mariée cécile  mde  prenom femme
2249	1.0	a	Garçon louis   prenom homme
2250	0.0	a	Femme mariée marie  sage-femme  prenom femme
2251	0.0	a	Fille marie sa soeur 2ème   prenom femme
2252	0.0	a	Fille alexandrine sa fille   prenom femme
2253	1.0	a	Homme marié joseph  jardinier  prenom homme
2254	1.0	a	Homme marié henri leur fils   prenom homme
2255	1.0	a	Veuf romain  méguier  prenom homme
2256	0.0	a	Femme mariée  louise sa femme   prenom femme
2257	0.0	a	Femme mariée marie sa femme   prenom femme
2258	1.0	a	Homme marié  baptiste  cultivateur  prenom homme
2259	1.0	a	Garçon louis   prenom homme
2260	0.0	a	Fille magdeleine fille   prenom femme
2261	1.0	a	Garçon marguerite  domestique  prenom femme
2262	0.0	a	Fille marie domestique   prenom femme
2263	1.0	a	Homme marié adolphe  ébéniste  prenom homme
2264	0.0	a	Fille elie leur fille   prenom homme
2265	0.0	a	Fille marie pensionnaire   prenom femme
2266	1.0	a	Homme marié pierre  journalier  prenom homme
2267	0.0	a	Fille marie leur fille   prenom femme
2268	1.0	a	Homme marié andré chef  cultiv  prenom homme
2269	0.0	a	Femme mariée aimée sa femme   prenom femme
2270	0.0	a	Fille oliva sa fille   prenom femme
2271	0.0	a	Veuve marie ch de m  Vigneronne  prenom femme
2272	1.0	a	Garçon pierre fils du chef  meunier  prenom homme
2273	0.0	a	Fille rose idem 2eme   prenom femme
2274	0.0	a	Fille marie chef de ménage  marchande épicière  prenom femme
2275	0.0	a	Femme mariée claudine vivant du travail de son mari   prenom femme
2276	1.0	a	Garçon  octave son fils   prenom homme
2277	0.0	a	Femme mariée  marguerite sa femme   prenom femme
2278	1.0	a	Garçon  adrien son fils   prenom homme
2279	0.0	a	Fille anne   prenom femme
2280	0.0	a	Fille marie leur fille   prenom femme
2281	0.0	a	Femme mariée marie femme de Jean Cougneaud qui précède d'autre part   prenom femme
2282	0.0	a	Femme mariée catherine sa f e   prenom femme
2283	1.0	a	Garçon  charles son fils   prenom homme
2284	1.0	a	Veuf  rené chef de ménage   prenom homme
2285	1.0	a	Garçon jean son fils   prenom homme
2286	0.0	a	Fille mathilde leur fille  vivant du travail de ses parents  prenom femme
2287	0.0	a	Femme mariée marie sa femme   prenom femme
2288	0.0	a	Fille fanny leur enfant   prenom femme
2289	1.0	a	Homme marié françois chef de ménage  cultver  prenom homme
2290	0.0	a	Fille annette leur fille   prenom femme
2291	0.0	a	Femme mariée marie femme   prenom femme
2292	1.0	a	Garçon jean son fils   prenom homme
2293	0.0	a	Fille antoinette   prenom femme
2294	0.0	a	Fille  félicie leur fille   prenom femme
2295	1.0	a	Homme marié  baptiste chef de ménage  sabotier  prenom homme
2296	1.0	a	Garçon alphonse leur fille   prenom homme
2297	1.0	a	Homme marié xavier chef  cult eur  prenom homme
2298	1.0	a	Homme marié jean  p re cult  prenom homme
2299	0.0	a	Fille hélène leur fille   prenom femme
2300	1.0	a	Garçon jacques   prenom homme
2301	1.0	a	Homme marié jean  cultivateur  prenom homme
2302	0.0	a	Femme mariée anne sa femme  prop re boulanger  prenom femme
2303	1.0	a	Homme marié joseph chef de ménage  fermier  prenom homme
2304	1.0	a	Homme marié louis chef de ménage  journalier  prenom homme
2305	1.0	a	Homme marié  raymond chef de ménage   prenom homme
2306	1.0	a	Garçon jean son frère   prenom homme
2307	0.0	a	Fille marie domestique  fileuse  prenom femme
2308	1.0	a	Homme marié  aimé  cultivateur  prenom homme
2309	0.0	a	Fille antoinette  journalière  prenom femme
2310	0.0	a	Fille julie   prenom femme
2311	0.0	a	Femme mariée jean chef de ménage  menuisier  prenom homme
2312	1.0	a	Homme marié joseph chef de ménage  cultivateur  prenom homme
2313	1.0	a	Garçon jean leur fils   prenom homme
2314	1.0	a	Homme marié pierre chef de ménage  cult r  prenom homme
2315	0.0	a	Fille joséphine leur fille   prenom femme
2316	1.0	a	Veuf pierre  m d de chiffons  prenom homme
2317	0.0	a	Femme mariée  rose sa femme   prenom femme
2318	1.0	a	Homme marié  claude Chef de ménage  fermier  prenom homme
2319	1.0	a	Homme marié  ferdinand  couvreur  prenom homme
2320	0.0	a	Fille  justine fille du chef  cultivateur  prenom femme
2321	1.0	a	Garçon françois leur fils   prenom homme
2322	1.0	a	Garçon françois   prenom homme
2323	1.0	a	Garçon maurice Fils   prenom homme
2324	1.0	a	Garçon charles   prenom homme
2325	1.0	a	Garçon  georges leur fils   prenom homme
2326	0.0	a	Femme mariée  elisa femme   prenom femme
2327	1.0	a	Garçon  louis  colporteur  prenom homme
2328	1.0	a	Garçon louis fils des préce dts   prenom homme
2329	1.0	a	Veuf louis CHEF DE MENAGE  PROPRIETAIRE ET CHEF DE MENAGE  prenom homme
2330	0.0	a	Fille marie   prenom femme
2331	0.0	a	Fille marie sa fille   prenom femme
2332	0.0	a	Femme mariée renée sa femme   prenom femme
2333	1.0	a	Garçon pierre domestique   prenom homme
2334	0.0	a	Fille marie leur fille ainée   prenom femme
2335	1.0	a	Homme marié antoine  ramonier  prenom homme
2336	0.0	a	Fille arsène  laboureur  prenom homme
2337	1.0	a	Garçon roman leur fils   prenom homme
2338	1.0	a	Garçon auguste son fils   prenom homme
2339	0.0	a	Fille anne domestique   prenom femme
2340	0.0	a	Veuve luciènne   
2341	1.0	a	Homme marié  jeans chef de ménage  cultivateur  
2342	1.0	a	Garçon  hugues leur fils   prenom homme
2343	1.0	a	Garçon auguste  ouvrier et  prenom homme
2344	0.0	a	Femme mariée marie sa femme  vivant du travail de son mari  prenom femme
2345	1.0	a	Homme marié claude  cultivateur  prenom homme
2346	0.0	a	Femme mariée marguerite sa femme   prenom femme
2347	0.0	a	Fille  noémie  tapissière  prenom femme
2348	0.0	a	Femme mariée marie sa femme   prenom femme
2349	1.0	a	Homme marié gilbert chef de ménage  cultivateur  prenom homme
2350	0.0	a	Femme mariée rose sa femme   prenom femme
2351	0.0	a	Fille eugénie sa fille   prenom femme
2352	0.0	a	Fille marie leur fille   prenom femme
2353	1.0	a	Homme marié pierre chef de ménage  cultivateur  prenom homme
2354	0.0	a	Fille louise leur fille   prenom femme
2355	1.0	a	Veuf  jean  pensionnaire  prenom homme
2356	0.0	a	Fille  louise leur fille   prenom femme
2357	0.0	a	Fille rose leur fille ainée   prenom femme
2358	0.0	a	Femme mariée julie femme   prenom femme
2359	1.0	a	Veuf  jean chef de ménage  cultivateur  prenom homme
2360	1.0	a	Garçon antoine son fils   prenom homme
2361	0.0	a	Fille athalie  meulière  prenom femme
2362	0.0	a	Femme mariée anne sa femme   prenom femme
2363	0.0	a	Femme mariée marie sa femme   prenom femme
2364	0.0	a	Fille ernestine Fille du chef de ménage   prenom femme
2365	1.0	a	Garçon  armand son fils   prenom homme
2366	1.0	a	Homme marié françois  md de bois  prenom homme
2367	0.0	a	Femme mariée  marguerite sa femme   prenom femme
2368	1.0	a	Garçon charle fils de la femme Batisse   prenom homme
2369	1.0	a	Homme marié rené chef de ménage  sabotier  prenom homme
2370	0.0	a	Fille marie leur fille   prenom femme
2371	1.0	a	Garçon pierre fils du chef   prenom homme
2372	0.0	a	Fille anne leur fille   prenom femme
2373	1.0	a	Homme marié françois  vigneron  prenom homme
2374	0.0	a	Fille marie sa fille   prenom femme
2375	1.0	a	Homme marié auguste  Journalier  prenom homme
2376	1.0	a	Garçon  louis nourrisson   prenom homme
2377	1.0	a	Homme marié louis chef de ménage  f er cultivateur  prenom homme
2378	1.0	a	Veuf jean  meunier  prenom homme
2379	0.0	a	Fille  louise  Domestique  prenom femme
2380	0.0	a	Fille mariette domestique du précédent   prenom femme
2381	0.0	a	Fille bénigne   prenom homme
2382	1.0	a	Homme marié  antoine  Domestique  prenom homme
2383	0.0	a	Femme mariée lucile da femme   prenom femme
2384	0.0	a	Femme mariée euphrasine sa femme   prenom femme
2385	0.0	a	Femme mariée françoise sa femme   prenom femme
2386	1.0	a	Garçon  jean leur petit fils   prenom homme
2387	0.0	a	Fille  clémentine fille du chef   prenom femme
2388	0.0	a	Fille marie   prenom femme
2389	0.0	a	Fille rosalie leur fille  vivant du travail de ses parents  prenom femme
2390	0.0	a	Femme mariée  marie sa femme  cultivatrice  prenom femme
2391	1.0	a	Garçon  pierre son neveu  journalier  prenom homme
2392	1.0	a	Garçon antoine  curé  prenom homme
2393	0.0	a	Fille marie leur fille   prenom femme
2394	0.0	a	Femme mariée henriette sa femme   prenom femme
2395	1.0	a	Veuf  jean   prenom homme
2396	1.0	a	Garçon  pierre   prenom homme
2397	1.0	a	Garçon  louise Fils   prenom femme
2398	0.0	a	Femme mariée  marie Femme   prenom femme
2399	0.0	a	Fille rose sa fille  tailleuse  prenom femme
2400	1.0	a	Homme marié charles chef de ménage  patron du d  prenom homme
2401	1.0	a	Homme marié louis  propriétaire cultivateur  prenom homme
2402	0.0	a	Fille marie leur fille  bergère  prenom femme
2403	0.0	a	Veuve marguerite  ménagère  prenom femme
2404	0.0	a	Fille marie sa fille  sage-femme  prenom femme
2405	0.0	a	Veuve victoire sa mère   prenom femme
2406	0.0	a	Femme mariée  marie Femme de ce dernier  Domestique  prenom femme
2407	0.0	a	Femme mariée catherine sa femme   prenom femme
2408	0.0	a	Fille mariette  s. profession  prenom femme
2409	1.0	a	Homme marié  saturnin  cultivateur  prenom homme
2410	1.0	a	Homme marié baptiste chef de ménage  cultivateur  prenom homme
2411	1.0	a	Homme marié nicolas   prenom homme
2412	1.0	a	Garçon auguste leur enfant   prenom homme
2413	1.0	a	Garçon françoise leur fils   prenom femme
2414	1.0	a	Garçon corentin   prenom homme
2415	1.0	a	Homme marié henry  cultivateur  prenom homme
2416	0.0	a	Fille catherine leur fille   prenom femme
2417	1.0	a	Homme marié  mathurin chef de m ge  meunier  prenom homme
2418	0.0	a	Fille antoinette  fille  prenom femme
2419	0.0	a	Fille  marie leur fille   prenom femme
2420	0.0	a	Fille  armande   prenom femme
2421	0.0	a	Fille aimée leur fille cadette   prenom femme
2422	1.0	a	Homme marié pierre  md de laine  prenom homme
2423	1.0	a	Veuf philippe  garde d'artillerie en retraite  prenom homme
2424	0.0	a	Femme mariée elizabeth sa femme   prenom femme
2425	1.0	a	Homme marié antoine  forgeron  prenom homme
2426	0.0	a	Femme mariée magdeleine  cultivatrice  prenom femme
2427	0.0	a	Femme mariée  alexandrine sa femme   prenom femme
2428	1.0	a	Garçon jorge leur fils   prenom homme
2429	0.0	a	Veuve  mère de Viroulaud veuve Viroulaud   
2430	1.0	a	Garçon benjamin   prenom homme
2431	1.0	a	Homme marié jacques  laboureur  prenom homme
2432	0.0	a	Fille julie la fille   prenom femme
2433	1.0	a	Garçon alcide leur fils  Tonnolier  prenom homme
2434	1.0	a	Homme marié françois  cantonnier  prenom homme
2435	1.0	a	Garçon jean leur enfant  commis  prenom homme
2436	0.0	a	Fille marie sa fille   prenom femme
2437	1.0	a	Garçon  jean leur fils   prenom homme
2438	1.0	a	Homme marié  désiré  cafetier  prenom homme
2439	1.0	a	Garçon jean fils   prenom homme
2440	0.0	a	Fille  catherine domestique   prenom femme
2441	0.0	a	Fille angèle leur fille   prenom femme
2442	0.0	a	Fille  valérie fils du précédent   prenom femme
2443	1.0	a	Homme marié  virginie femme  Cuisiniere  prenom femme
2444	1.0	a	Garçon charles  épicier  prenom homme
2445	1.0	a	Garçon  jean leur fils   prenom homme
2446	0.0	a	Femme mariée marie sa femme   prenom femme
2447	0.0	a	Femme mariée  yvonne sa femme   prenom femme
2448	0.0	a	Femme mariée marie sa femme   prenom femme
2449	1.0	a	Garçon gilbert fils   prenom homme
2450	0.0	a	Fille marie leur fille   prenom femme
2451	1.0	a	Garçon claude son fils   prenom homme
2452	0.0	a	Fille rose   prenom femme
2453	0.0	a	Femme mariée  marie leur fille   prenom femme
2454	1.0	a	Garçon claude   prenom homme
2455	1.0	a	Garçon annet son fils  maréchal  prenom homme
2456	1.0	a	Homme marié antoine  cultivateur  prenom homme
2457	1.0	a	Homme marié claude  laboureur  prenom homme
2458	1.0	a	Homme marié  jean  prop re menuisier  prenom homme
2459	0.0	a	Femme mariée  anne sa femme   prenom femme
2460	0.0	a	Fille  maria sa fille   prenom femme
2461	0.0	a	Fille marie  religieuse institutrice  prenom femme
2462	0.0	a	Femme mariée françoise  journalier  prenom femme
2463	0.0	a	Veuve catherine sa belle mère   prenom femme
2464	0.0	a	Fille véronique fille   prenom femme
2465	1.0	a	Homme marié jean  journalier  prenom homme
2466	0.0	a	Femme mariée anne   prenom femme
2467	0.0	a	Femme mariée  jeanne  cultivateur  prenom femme
2468	1.0	a	Garçon  simon son fils 4ème   prenom homme
2469	0.0	a	Veuve marie leur fille   prenom femme
2470	1.0	a	Garçon jean leur fils   prenom homme
2471	0.0	a	Veuve rose mère Besson   prenom femme
2472	0.0	a	Femme mariée  marie femme  journalier  prenom femme
2473	0.0	a	Femme mariée julienne femme  épicière  prenom femme
2474	0.0	a	Fille antoinette sa fille   prenom femme
2475	0.0	a	Fille marie leur fille   prenom femme
2476	1.0	a	Garçon joseph   prenom homme
2477	0.0	a	Fille aimée  laboureur  prenom femme
2478	0.0	a	Fille véronique Jeanne  vt du trav de ses parents  prenom femme
2479	1.0	a	Homme marié  jules chef de ménage  domestique  prenom homme
2480	1.0	a	Garçon augustin leur fils   prenom homme
2481	0.0	a	Fille hortensel leur petite-fille   
2482	1.0	a	Garçon antoine fils des précédents   prenom homme
2483	1.0	a	Garçon  léon leur fils   prenom homme
2484	1.0	a	Garçon jean leur fils   prenom homme
2485	0.0	a	Femme mariée marie  cultivateur  prenom femme
2486	0.0	a	Fille marie   prenom femme
2487	1.0	a	Garçon jean le fils   prenom homme
2488	1.0	a	Garçon dominique leur fils   prenom homme
2489	0.0	a	Femme mariée  marie sa femme   prenom femme
2490	0.0	a	Fille marguerite fille du précédent   prenom femme
2491	0.0	a	Femme mariée  jeanne sa femme   prenom femme
2492	0.0	a	Fille anne sa fille   prenom femme
2493	1.0	a	Homme marié  jean chef de ménage  cultivateur  prenom homme
2494	1.0	a	Homme marié antonin  tisserand  prenom homme
2495	1.0	a	Garçon louis   prenom homme
2496	0.0	a	Veuve véronique veuve  journalier  prenom femme
2497	0.0	a	Femme mariée jeanne sa femme   prenom femme
2498	1.0	a	Garçon joseph   prenom homme
2499	0.0	a	Fille marie pensionnaire   prenom femme
2500	1.0	a	Homme marié jean  propriétaire  prenom homme
2501	1.0	a	Homme marié jacques  journalier  prenom homme
2502	0.0	a	Fille anne sa fille   prenom femme
2503	0.0	a	Fille marie leur fille   prenom femme
2504	1.0	a	Homme marié jérome  prop re tailleur  prenom homme
2505	1.0	a	Homme marié  félix chef de ménage  vigneron  prenom homme
2506	0.0	a	Femme mariée  jeanne sa fe  s. profes  prenom femme
2507	0.0	a	Veuve marguerite Veuve Bayle  sans profession  prenom femme
2508	0.0	a	Fille françoise leur fille   prenom femme
2509	0.0	a	Veuve catherine  journalière  prenom femme
2510	1.0	a	Garçon  gilbert leur fils   prenom homme
2511	1.0	a	Homme marié  benoit  propriétaire cult.  prenom homme
2512	0.0	a	Fille pélagie servante   prenom femme
2513	0.0	a	Fille françoise  domestique  prenom femme
2514	0.0	a	Fille  marie sa petite fille   prenom femme
2515	0.0	a	Femme mariée adèle sa femme   prenom femme
2516	0.0	a	Femme mariée julie femme du chef   prenom femme
2517	1.0	a	Homme marié barthélemy  h. de peine  prenom homme
2518	1.0	a	Garçon emile leur fils   prenom homme
2519	0.0	a	Femme mariée  catherine sa femme   prenom femme
2520	1.0	a	Garçon annet leur fils   prenom homme
2521	0.0	a	Veuve françoise propriétair   prenom femme
2522	1.0	a	Garçon  emile   prenom homme
2523	1.0	a	Garçon antoine leur fils   prenom homme
2524	0.0	a	Femme mariée jeanne sa femme   prenom femme
2525	1.0	a	Veuf anne  cultivateur  prenom femme
2526	0.0	a	Femme mariée madeleine sa femme   prenom femme
2527	1.0	a	Homme marié pierre chef  rég eur  prenom homme
2528	1.0	a	Garçon jean (sa femme)   prenom homme
